Id,SalePrice
2736,142922.70857816466
2737,121501.11971846918
2738,140766.38340163833
2739,162052.8850347706
2740,136755.1284973688
2741,149190.17037730798
2742,147887.64410082932
2743,157622.24949703427
2744,160011.10559571642
2745,146594.42912458474
2746,141269.0956931275
2747,149721.5245788007
2748,133078.38723200178
2749,133568.67952367067
2750,131961.21759893585
2751,137252.79292369832
2752,204366.20399123392
2753,152278.3221213504
2754,241558.20347271004
2755,143433.93219004892
2756,99470.40473825284
2757,73675.64392927686
2758,105004.611185913
2759,147985.33333380474
2760,130691.47800611047
2761,138826.09110762793
2762,142057.49126784675
2763,187710.7390468615
2764,156907.49581741742
2765,280178.49404007284
2766,118542.78078512165
2767,86773.04604168539
2768,126832.12714876074
2769,134429.20097763935
2770,137471.48735102845
2771,108371.26120562069
2772,111702.20771184962
2773,175921.6532900517
2774,137861.6807080126
2775,117054.04625065284
2776,147057.06582278435
2777,155554.91245369214
2778,108290.78350549111
2779,125615.64026211516
2780,95810.29882547753
2781,97893.2419728908
2782,100739.35806491894
2783,98056.82864232843
2784,122622.22767493023
2785,142722.76770582236
2786,76964.96175239666
2787,119785.29248179181
2788,81397.59467696844
2789,179685.1404940428
2790,98329.08077331971
2791,109682.588844785
2792,59251.54200387558
2793,144237.6018966804
2794,98775.08654573515
2795,119056.6193825825
2796,101476.91917043211
2797,212506.74664737852
2798,113481.3666502393
2799,126751.67861225545
2800,80782.1513086311
2801,99994.07627404042
2802,130163.66503872824
2803,176110.40017454975
2804,134753.96971071346
2805,97397.0955392722
2806,91139.08009464722
2807,157030.69599387047
2808,143876.92241882122
2809,134778.45881840205
2810,129202.13204570097
2811,154623.519186086
2812,159558.21844162847
2813,162202.11557233185
2814,160982.76057793555
2815,100474.11506163738
2816,228075.33332385332
2817,145970.52804362142
2818,140230.56728114182
2819,173572.38081974868
2820,143462.95098244684
2821,102771.91581946006
2822,197922.24014379038
2823,370395.23458053113
2824,181657.74954648633
2825,145291.74976349584
2826,131481.01746108505
2827,141656.45901831554
2828,242076.9606318529
2829,201466.09025806317
2830,243600.00919628126
2831,171671.9135227198
2832,251146.95103671853
2833,292857.94342468027
2834,221928.54631149088
2835,218175.45882669496
2836,192525.7755040242
2837,160001.88560285393
2838,153397.97075163806
2839,181634.38353497224
2840,202989.79618461922
2841,207416.73531942352
2842,231235.76088819074
2843,149496.99975080675
2844,162880.85612476894
2845,124188.78805554454
2846,209676.56870825603
2847,208619.83261075045
2848,211052.52850542834
2849,207060.8493379686
2850,277585.7427931551
2851,223090.64778574381
2852,236753.69227447515
2853,245044.49143088126
2854,141264.01152002698
2855,204847.76794914986
2856,209731.5059730588
2857,188414.94611434938
2858,196656.40913081003
2859,123637.51606032108
2860,136628.78479872868
2861,125308.39990272275
2862,196394.10752230574
2863,125363.13591060108
2864,265492.9137361353
2865,133687.79413218654
2866,146980.46984891532
2867,107951.47580493281
2868,94641.57119333133
2869,105449.515968299
2870,128363.32659224024
2871,91332.62561603179
2872,68145.91713849144
2873,105230.65775364492
2874,140560.23541185056
2875,112097.60909168945
2876,147383.35930552837
2877,152310.7629318004
2878,162032.24103355024
2879,138842.92649302635
2880,108025.5507413782
2881,150691.97930805423
2882,172005.74056917068
2883,202870.73025921892
2884,203609.43574445508
2885,194031.69201257915
2886,240544.86992189166
2887,94063.86242498088
2888,128082.91243436927
2889,72406.16940869328
2890,88285.07888469398
2891,144853.9630342306
2892,44836.9074023718
2893,70570.9689550001
2894,57562.36449405727
2895,314943.7289218358
2896,271846.2087886457
2897,215289.9386054286
2898,149740.27031261858
2899,204835.18798344905
2900,163081.5474622904
2901,223003.77582209033
2902,170718.98647904303
2903,319794.74278898234
2904,349308.61826652737
2905,93869.230632709
2906,191676.83375529514
2907,107352.60746279267
2908,132964.55161960988
2909,152645.02141092718
2910,83609.90839185212
2911,81407.03468660115
2912,141551.91184880535
2913,83109.35770934315
2914,81953.59778156283
2915,87637.58846715972
2916,84127.1582342367
2917,177353.61806367472
2918,121195.69421355925
2919,229231.8475282918
